cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,full_name
3560320000000000.0,fraud_Kovacek Ltd,travel,3.43,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1955,92b3bd23f498ed1b4a37ee7d2c06938b,1387661902,34.197371,-86.706651,0,William Skinner
4129770000000000.0,"fraud_Schiller, Blanda and Johnson",home,255.24,Cheryl,Ballard,F,248 James Squares Apt. 838,Halstad,MN,56548,47.3551,-96.798,771,"Scientist, audiological",1972,593cb928bcefeb165233d0855f6b3972,1381698933,47.358852,-97.068948,1,Cheryl Ballard
675946000000.0,fraud_Morissette PLC,shopping_pos,30.96,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000,eee5ace0264b74680c440e578e188de3,1384634381,41.728552,-80.810741,0,Ellen Smith
38199000000000.0,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,110.74,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196,-72.3001,477,Naval architect,1988,3043594955be7a07a2527eeb5405b2c8,1386734351,42.542112,-71.512991,0,Jesse Roberts
4642260000000000.0,fraud_Jast-McDermott,shopping_pos,2.87,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987,f0506fcf2c9b36addc1c75ad8d164c4e,1383829693,38.991025,-108.929241,0,Sabrina Johnson
30011500000000.0,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,893.98,Lisa,Garcia,F,213 Gill Expressway,Chatham,NY,12037,42.3496,-73.5873,4015,Human resources officer,1971,c09693e5d438f0e20a28b771f7fe91aa,1380935537,41.670306,-73.996136,1,Lisa Garcia
3501370000000000.0,fraud_Auer-West,shopping_net,965.6,Danielle,Allen,F,87198 Macias Drive Suite 389,Loving,NM,88256,32.274,-104.0914,1925,Educational psychologist,1952,23a37d907f9ccd33a29aea54b2c1d5b1,1377470361,32.18641,-104.314291,1,Danielle Allen
4599290000000000.0,"fraud_Heathcote, Yost and Kertzmann",shopping_net,880.31,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997,25150c9a5c591dec5e74c51811dbe0be,1382745422,37.838392,-97.48212,1,Mary Williams
6011490000000000.0,fraud_Kunze Inc,grocery_pos,79.16,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,1986,c7af33bbc0087b2b7a194b7eed0b5e21,1385863853,32.553089,-93.177474,0,Gary Barnes
4716560000000000.0,fraud_Huels-Hahn,gas_transport,59.93,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972,26dfeab7a08ed270868a069980f245b6,1371878624,49.081364,-112.070224,0,Lauren Anderson
503874000000.0,fraud_Kutch LLC,gas_transport,61.66,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975,ac14177e3f5be4fa9a884b4fc3c9e5d8,1379033350,29.155362,-98.182354,0,Andrew Mcgee
30153500000000.0,fraud_Sporer Inc,gas_transport,75.71,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962,53ae98210115d88ff78ec9b3f8d21681,1376194942,32.746756,-99.366101,0,Robin Smith
38588500000000.0,"fraud_Robel, Cummerata and Prosacco",gas_transport,45.1,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1990,3fc6359f741a23d7a55e22c5291b7fe8,1387352768,29.60503,-103.957356,0,Jacqueline Curry
4783230000000.0,fraud_Pollich LLC,home,56.37,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,1961,7770eb8ab88e5a33e93b9fa95f22e079,1381000186,38.763478,-98.869442,0,Jessica Garcia
2348250000000000.0,fraud_Harber Inc,gas_transport,66.3,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946,8269e99b57713c653520bf77d20d960b,1387873401,42.406825,-80.503459,0,Justin Gay
4.85549e+18,fraud_Kiehn Inc,grocery_pos,102.11,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,1993,3fc8ad8356c9d1400fcbb6f42500eb52,1387523355,44.276271,-73.25358,0,Jeremy Roberson
4586810000000000.0,fraud_Grimes LLC,entertainment,83.15,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997,03b4c11110590e529e91eeb7b78903f5,1376242976,32.09857,-81.25989,0,Michelle Gregory
3586960000000000.0,fraud_Cummerata-Jones,gas_transport,11.82,Benjamin,Rogers,M,24191 Elizabeth Mill,Bolivar,PA,15923,40.3673,-79.1605,1770,"Administrator, local government",1994,1845ab3014089bcad31e5d224ad7c526,1381028103,40.282833,-80.074178,1,Benjamin Rogers
5359540000000000.0,fraud_Block Group,misc_pos,1.58,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975,ecc5138478ecced7e9660087e5b734f8,1387724828,46.561008,-111.408459,0,Michael Francis
4561370000000000.0,"fraud_Metz, Russel and Metz",kids_pets,33.67,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988,b4123c381af58a37c8158748051aff6d,1387557873,34.864732,-81.066529,0,Pamela Lewis
213156000000000.0,"fraud_Schroeder, Hauck and Treutel",entertainment,77.15,James,Yoder,M,83359 Lopez Point,Clune,PA,15727,40.5503,-79.3237,168,Race relations officer,1978,f693eb6dadfc41e5bf4015ed79ec99f5,1379601040,40.321404,-79.85626,0,James Yoder
3586960000000000.0,fraud_Prosacco LLC,personal_care,69.87,Benjamin,Rogers,M,24191 Elizabeth Mill,Bolivar,PA,15923,40.3673,-79.1605,1770,"Administrator, local government",1994,48d1f8b4bb8405b990ba37147020253f,1385651326,39.580532,-79.263198,0,Benjamin Rogers
372246000000000.0,fraud_Dare-Gibson,health_fitness,86.14,Rick,Martinez,M,062 Poole Hollow Apt. 815,Deadwood,SD,57732,44.3566,-103.6999,1979,Multimedia programmer,1970,68e55f30f2316e222518dceab38b46f6,1377269272,44.855571,-103.384428,0,Rick Martinez
3518670000000000.0,fraud_Breitenberg-Hermiston,kids_pets,2.59,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.233,31394,Hospital doctor,1996,d6fc9d0fc7967a613e0b4e743381d42f,1384262151,39.293734,-83.596465,0,Dorothy Thomas
4904680000000000.0,fraud_Cummerata-Jones,gas_transport,8.44,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990,de684c3b45f4afce430ec3c99b5b13a0,1378456052,41.432986,-73.504197,1,Lisa Lowe
583699000000.0,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1104.35,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936,6b454f76766cc422da7e008343ab9af8,1377523060,44.78665,-89.695755,1,Jennifer Jones
30199600000000.0,fraud_Schumm PLC,health_fitness,28.44,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977,605fc5d1b1fb4b21a44e64b356da54a2,1385591483,33.088592,-95.727754,0,Theresa Powell
30501600000000.0,fraud_Beier-Hyatt,shopping_pos,2.93,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973,c43efc2c4b4e46057b989ac1c2832a00,1379967227,33.193659,-81.488377,0,Amanda Smith
3540210000000000.0,"fraud_Windler, Goodwin and Kovacek",home,79.91,Steven,Yoder,M,94975 David Mews Apt. 316,Summerfield,TX,79085,34.7437,-102.5064,53,Fisheries officer,1992,8c51c94557070a258577b3915bd2d738,1386792067,34.691183,-101.570757,0,Steven Yoder
4.64685e+18,"fraud_Gutmann, McLaughlin and Wiza",home,38.59,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990,5040d63fa8bc4734a0de8b1d0a06eff3,1387545674,41.365214,-72.811279,0,Julia Bell
38295600000000.0,"fraud_Reilly, Heaney and Cole",gas_transport,53.42,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983,3380365834fcaf89260f16bb4b757a10,1373680282,34.186285,-99.715077,0,Candice Brown
60487002085.0,fraud_Thompson-Gleason,health_fitness,9.68,David,White,M,66234 Hall Lock Suite 758,Jackson,MS,39211,32.3739,-90.1293,233060,"Horticulturist, commercial",1972,b3491400ee6adfa20cee6ac986775d56,1384624567,32.923866,-90.632682,0,David White
2720430000000000.0,fraud_Turner and Sons,shopping_pos,53.06,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997,829cb7a53c40305d9d01b8d5f01c223a,1385557977,43.63319,-70.234498,0,Mark Wood
4.01811e+18,fraud_Daugherty LLC,kids_pets,110.57,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",1935,373373aceec43bf4ff966b6f8e17fd10,1378988166,39.343939,-74.406473,0,Katherine Love
4067140000000000.0,fraud_Crooks and Sons,personal_care,13.55,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986,d41ad2c28efacfbb81ef1c90f5f604ab,1376593747,34.90603,-87.328553,0,Christina Eaton
4777070000000000.0,fraud_Powlowski-Weimann,food_dining,61.34,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,1987,6b412c57ecb6079913e2b09e75ab8b5a,1372766788,39.44598,-75.715382,0,Peter Caldwell
213158000000000.0,"fraud_Yost, Block and Koepp",misc_pos,78.71,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984,d216ba41960f32f87840b4431e09d396,1379143072,41.293178,-108.961659,0,Tara Campbell
4452370000000000.0,fraud_Mante Group,misc_net,25.6,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978,f72e623f23d559c8be59e0e8a839ddb0,1387428160,31.61592,-96.918921,0,Linda Davis
4.30103e+18,"fraud_Roberts, Ryan and Smith",personal_care,80.43,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978,d2e4b67d92fdb1fb83b4f7c1facf4412,1383667203,40.359278,-80.512259,0,Joe Howard
4634960000000000.0,"fraud_Moen, Reinger and Murphy",grocery_pos,121.46,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973,03513706dfa5c555779d26cf137f83df,1374647026,40.718685,-97.194565,0,Mackenzie Smith
2288810000000000.0,fraud_Schmitt Ltd,misc_net,8.21,Barbara,Norman,F,6278 Stephanie Unions,New York City,NY,10039,40.8265,-73.9383,1577385,Herbalist,1981,5f86d38b8916ee544dbdf8232b10de98,1386227278,40.441104,-74.107052,0,Barbara Norman
4.81084e+18,fraud_Kutch-Wilderman,home,178.52,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985,aebf03a46e8fd08ad9638a65c802c23e,1374769164,35.892577,-94.106408,0,Carolyn Perez
4.46746e+18,fraud_Cummerata-Hilpert,entertainment,3.92,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,1966,e72f840ca1c7c758955f06654fb30371,1387267375,28.888457,-81.412574,0,Rita Myers
4570640000000000.0,fraud_Kemmer-Reinger,grocery_net,91.67,Christine,Leblanc,F,5097 Jodi Vista Suite 811,Deltona,FL,32725,28.8989,-81.2473,88735,Commercial horticulturist,1988,052101044a388fbf642969ffbe5a8430,1386322624,28.937112,-81.516458,0,Christine Leblanc
3519230000000000.0,"fraud_Nicolas, Hills and McGlynn",entertainment,2.89,Michael,Jones,M,754 Smith Isle,Amsterdam,OH,43903,40.4731,-80.9596,2208,Mental health nurse,1961,58e58a797b2a8eb3ee58307fc9054e2f,1388355280,40.206915,-81.702128,0,Michael Jones
6011980000000000.0,"fraud_Schaefer, Maggio and Daugherty",gas_transport,8.91,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405,39.0305,-76.5515,92106,"Accountant, chartered certified",1943,8f98267ea084a1e961c882fb0ae0d655,1377571966,38.816774,-77.148697,1,Haley Wagner
4.49745e+18,fraud_Predovic Inc,shopping_net,301.85,Elizabeth,Glover,F,246 Stewart Green Suite 149,West Monroe,LA,71291,32.5317,-92.176,54185,"Radiographer, diagnostic",1992,1b77d28eb8f204c63c36cac66115836f,1376138932,32.402906,-91.996995,0,Elizabeth Glover
4708990000000000.0,fraud_Stracke-Lemke,grocery_pos,153.64,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",1938,b4699c4ee52fade83503635f0089bfec,1379061345,35.250559,-90.567544,0,Jared Walters
6544730000000000.0,fraud_Koss and Sons,gas_transport,11.82,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982,bbcd797cf07dcba83d609ee6a5b79f6f,1372295665,41.554511,-87.016728,1,John Myers
4.30103e+18,fraud_Gleason and Sons,kids_pets,46.46,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978,6cf8e52ee0b70bb36502eeca569d8a84,1378571745,39.950909,-80.908734,0,Joe Howard
348790000000000.0,fraud_Boyer-Reichert,shopping_net,7.17,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,1950,511bdf754e279b86dbab806a2e6f0f18,1386401683,40.492782,-98.936635,0,Megan Murphy
378858000000000.0,fraud_Turner and Sons,shopping_pos,949.65,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935,2ef2ef1f5a5c5003d71594d97a698cc1,1382129059,33.129231,-112.211793,1,Debra Eaton
4837000000000000.0,"fraud_Mueller, Gerhold and Mueller",health_fitness,46.83,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979,adf390e14d4ced3e839cea548de1e246,1387221932,46.925778,-86.20054,0,Susan Hardy
4060580000000000.0,fraud_Kemmer-Buckridge,misc_pos,106.3,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,1948,89e70236b62a85e6b673129916e36b36,1385109456,39.329963,-94.54306,0,Steven Sanders
3527540000000000.0,fraud_Cummerata-Jones,gas_transport,65.54,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,1974,364ce27bd4ac192bdfd56985db7730d5,1387769472,33.612241,-81.276603,0,Teresa Stein
4.01811e+18,fraud_Tillman LLC,travel,4.21,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",1935,13daae5f62df0c5c9822ac0a9381a231,1382283828,40.333646,-73.759889,0,Katherine Love
213194000000000.0,fraud_Thiel-Thiel,entertainment,77.14,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,1994,b72316f0fac2806ca43cf33195434ec6,1386805650,45.096926,-84.004771,0,James Hunt
4170690000000000.0,fraud_Beier and Sons,home,12.54,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993,ef9b3d3a25f2fee833613f12c7d7933e,1381878783,35.15161,-98.127839,0,Samuel Frey
4.45773e+18,fraud_Torp-Lemke,misc_pos,36.25,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1987,f69441c164b8b23028c997f06faa093a,1388200211,38.873355,-120.580124,0,Stanley Mayo
4481130000000.0,"fraud_Stehr, Jewess and Schimmel",misc_net,80.69,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975,a981e655cde02f990a9a9551c3f235d8,1387586351,42.144431,-71.285257,0,Frank Foster
30407700000000.0,"fraud_Olson, Becker and Koch",gas_transport,55.35,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,1991,e13aaf88610dbea8c29abb738e5b5c0a,1388478151,42.260047,-76.411408,0,Danielle Evans
3541160000000000.0,fraud_Denesik and Sons,shopping_pos,195.2,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003,7748735b8e28d361faa24c2330c58bbf,1378408552,40.498603,-91.089834,0,Jason Singh
577589000000.0,fraud_Stamm-Witting,shopping_net,973.03,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997,a8b92af3940bdd60b743a2496c352920,1377301599,40.32384,-78.898581,1,James Strickland
6011490000000000.0,fraud_Koepp-Witting,grocery_pos,304.93,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,1986,ff5905c7ff04b90358ab2b3fabd4ba5a,1386984224,32.769656,-93.415834,1,Gary Barnes
4452370000000000.0,"fraud_Monahan, Bogisich and Ledner",misc_pos,206.84,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978,3e7b489d6b6e59927d2f37c841e8251a,1385574037,31.407642,-97.100596,0,Linda Davis
3566090000000000.0,fraud_Roberts-Beahan,misc_pos,75.2,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971,72eaf90c0d0cc9b7343df1c9bccd2606,1380791235,33.496533,-118.611935,0,Kristina Stewart
4874020000000000.0,"fraud_Goyette, Howell and Collier",shopping_pos,6.26,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982,a7d21bd31beb48bd9566fe903cc42b20,1387814834,44.777118,-122.326198,0,Lauren Williams
4393520000000.0,fraud_Howe Ltd,misc_pos,34.86,Charles,Rodriguez,M,240 Tracy Forges,Easton,KS,66020,39.3391,-95.0999,1442,Air broker,1982,e130cd7f4ee9a7b079aef9995aca2dbf,1376709332,40.086079,-94.677064,0,Charles Rodriguez
30176000000000.0,fraud_Lockman Ltd,grocery_pos,105.77,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966,fb12898dd3a48760c58b5f6244d7c26e,1375849076,47.52305,-96.723357,0,Rebecca Butler
180040000000000.0,fraud_Miller-Hauck,grocery_pos,308.23,Mary,Schmidt,F,022 Moore Island,New York City,NY,10162,40.7699,-73.9511,1577385,Audiological scientist,1957,4f00c663533435c8c732d02681792a6d,1387082381,41.763902,-74.740054,1,Mary Schmidt
3500970000000000.0,fraud_Adams-Barrows,health_fitness,9.97,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999,c719befc5ae4bba1364c9fcf1ef8e5b4,1375224914,46.25503,-117.918392,0,Kenneth Sanchez
3597930000000000.0,fraud_O'Keefe-Hudson,grocery_pos,258.85,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,1993,df8f431aec59a1c81f6c0ea942f665e7,1378513726,34.886426,-89.282649,1,Derrick Flores
30273000000000.0,"fraud_Rippin, Kub and Mann",misc_net,143.08,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000,f6be82131f7c9b433bdf760c5ba9f15c,1380979892,35.178186,-90.483848,0,Andrew Patterson
4755700000000.0,"fraud_Stehr, Jewess and Schimmel",misc_net,4.8,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985,b0a2794a648357d8d5b026da0723115f,1386386864,32.274907,-97.091618,0,Robert Evans
6538440000000000.0,"fraud_Greenfelder, Bartoletti and Davis",misc_net,826.89,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997,ee5900b043f40d0188f371fc5f0b6908,1384896551,41.409237,-81.072455,1,Gina Grimes
372509000000000.0,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,1.2,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985,a583bf2c68582a0a712b88fc7e9ace89,1380388144,43.102427,-82.749696,0,Kristen Hanson
3560730000000000.0,fraud_Vandervort-Funk,grocery_pos,138.32,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969,20fe359cfb744d55fe52537734b9b95d,1380592637,31.1092,-101.806566,0,Brooke Smith
30407700000000.0,fraud_Padberg-Welch,grocery_pos,42.66,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,1991,e3043b1ab597d46ef6d13cb2e4873333,1373084239,41.246421,-76.793788,0,Danielle Evans
343669000000000.0,fraud_Lubowitz-Walter,kids_pets,92.36,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949,c453a8a6900beb6453a74eb40645a909,1375562008,33.501126,-80.067048,0,Sally Moore
4561890000000.0,fraud_Hammes-Beatty,kids_pets,84.81,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968,b076fff91554bcef1160fb749d5fd5f8,1387375026,40.060989,-85.17018,0,Jacqueline Allen
3553630000000000.0,fraud_Connelly PLC,food_dining,7.39,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",1984,b039c95f81523a7b2248e2f4c775e0c5,1380546705,48.236935,-122.08088,0,Sharon Johnson
2235610000000000.0,fraud_Fisher-Schowalter,shopping_net,866.33,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980,0824dbfa09bd9b5fb4e09aee1dcab6c2,1376443533,41.76177,-104.152935,1,Melissa Mcclure
30428200000000.0,fraud_Fadel Inc,health_fitness,74.47,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982,cbf180413cfc36ff77c064232d70428b,1375643067,41.151897,-76.098468,0,Greg Villarreal
30428200000000.0,fraud_Crona and Sons,kids_pets,49.11,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982,925901283220d173e4cf191e5eb1e8b4,1372281609,40.625882,-76.895531,0,Greg Villarreal
570273000000.0,fraud_Lockman Ltd,grocery_pos,363.98,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",1965,27b9c817943e31876759e6efc50a466d,1378602114,32.637526,-83.836685,1,Peter Edwards
2288750000000000.0,fraud_Turcotte-Halvorson,misc_pos,20.85,Kathleen,Heath,F,9297 Victor Rest Apt. 382,Albuquerque,NM,87116,35.0561,-106.5506,641349,Charity officer,1967,582c5a029089db45e4e41aa4047c12ab,1384337226,34.859751,-106.141959,0,Kathleen Heath
4969860000000000.0,"fraud_Stehr, Jewess and Schimmel",misc_net,37.85,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,70003,29.9975,-90.2146,137067,Advertising account planner,1951,4f1f6e26047f37decc23d66330d7cd7a,1377508080,29.699499,-90.128147,0,Jacqueline Prince
180036000000000.0,"fraud_Kihn, Brakus and Goyette",personal_care,6.38,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974,6c434544a769d206e38b717c0d45bf1f,1373725253,43.772898,-90.358202,0,Mackenzie Salazar
6011500000000000.0,fraud_Leffler-Goldner,personal_care,15.41,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971,c32f79288b5873365aa5f5c83966c501,1376746234,32.261365,-87.424863,0,Ashley Whitney
3528410000000000.0,fraud_Effertz LLC,entertainment,170.88,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,1987,73f9f1867ea260a6d3162e7501d30358,1379959195,36.536273,-81.84708,0,Patricia Leach
2296010000000000.0,fraud_Hickle Group,shopping_pos,8.91,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999,bf2a687d14f8286fc7fc12cde2800c99,1373657516,40.16041,-74.975837,0,Judy Hogan
502013000000.0,fraud_Torp-Labadie,gas_transport,75.49,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945,5b9eaff1c7a1818cf1b549ba3234109c,1373105304,41.893735,-74.381947,0,Sherry Martinez
340103000000000.0,fraud_Emmerich-Luettgen,grocery_net,60.83,Sophia,Dickson,F,9047 Rodriguez Turnpike,Gibsonville,NC,27249,36.1183,-79.5685,12486,Arboriculturist,1934,0669824fc6d47c5b454d427b794e6a1d,1386568827,36.880074,-79.75831,0,Sophia Dickson
3545110000000000.0,fraud_Hills-Witting,shopping_net,1115.54,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999,61875702319a2189aa6534c47e3b3905,1386542159,33.559543,-90.727481,1,Keith Sanders
180021000000000.0,fraud_Rempel Inc,shopping_net,752.02,John,Lewis,M,7908 Derrick Mount,Morrowville,KS,66958,39.8616,-97.1825,314,Chemical engineer,2002,b48acde1adcaf252d5181e7204a3dc5f,1380580461,40.201316,-97.259232,1,John Lewis
38588500000000.0,"fraud_Romaguera, Wehner and Tromp",kids_pets,9.89,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1990,f37e567bba174f350effea718ececa3d,1374878437,30.090591,-103.650937,0,Jacqueline Curry
38052000000000.0,fraud_Lesch Ltd,shopping_pos,6.24,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995,de5961a885399112f48e4608ce8882df,1373131529,31.173948,-95.269147,0,Anna Logan
